u,v,temperatura,rocio
0.6840402866513373,1.8793852415718169,11.0,10.0
0.6840402866513373,1.8793852415718169,11.0,10.0
-1.4999999999999998,2.598076211353316,12.0,11.0
-1.0260604299770062,-2.8190778623577253,11.0,11.0
-4.330127018922193,-2.5000000000000004,12.0,11.0
-1.7320508075688772,-1.0000000000000002,11.0,11.0
0.6945927106677215,-3.939231012048832,11.0,10.0
0.3472963553338608,-1.969615506024416,10.0,10.0
0.3472963553338608,-1.969615506024416,11.0,10.0
0.3472963553338608,-1.969615506024416,11.0,10.0
0.3472963553338608,-1.969615506024416,9.0,8.0
3.7587704831436337,1.3680805733026742,11.0,10.0
1.8793852415718169,0.6840402866513371,13.0,10.0
1.9283628290596186,-2.2981333293569333,15.0,11.0
-0.520944533000791,-2.954423259036624,15.0,10.0
0.6945927106677215,-3.939231012048832,16.0,10.0
1.3680805733026746,3.7587704831436337,15.0,11.0
2.598076211353316,-1.5000000000000004,16.0,10.0
3.0641777724759125,-2.571150438746157,16.0,11.0
7.070663706551936,-8.426488874308756,15.0,12.0
6.894399988070803,-5.785088487178854,14.0,12.0
0.7660444431189781,-0.6427876096865393,13.0,12.0
4.0,7.347880794884119e-16,13.0,11.0
0.0,0.0,13.0,11.0
0.0,-2.0,12.0,11.0
0.0,-2.0,12.0,11.0
0.0,-2.0,12.0,11.0
1.9283628290596186,-2.2981333293569333,12.0,10.0
1.0260604299770058,-2.8190778623577253,11.0,11.0
0.6840402866513372,-1.8793852415718169,11.0,11.0
1.7320508075688772,-1.0000000000000002,10.0,10.0
1.7320508075688767,1.0000000000000009,11.0,10.0
0.3472963553338608,-1.969615506024416,10.0,10.0
0.0,0.0,10.0,10.0
0.0,-2.0,10.0,10.0
2.819077862357725,-1.026060429977007,11.0,11.0
1.2855752193730792,-1.5320888862379556,12.0,12.0
1.3680805733026744,-3.7587704831436337,15.0,12.0
0.6840402866513372,-1.8793852415718169,16.0,10.0
-1.0260604299770066,2.819077862357725,17.0,8.0
-1.9999999999999998,-3.464101615137755,18.0,9.0
10.0,1.8369701987210296e-15,16.0,12.0
8.457233587073176,3.078181289931017,17.0,12.0
8.660254037844384,5.000000000000004,16.0,12.0
6.06217782649107,-3.500000000000001,16.0,11.0
4.596266658713867,3.856725658119237,14.0,11.0
1.9283628290596186,-2.2981333293569333,13.0,12.0
-1.9999999999999998,-3.464101615137755,13.0,12.0
-0.9999999999999999,-1.7320508075688774,12.0,11.0
-2.571150438746157,-3.064177772475912,12.0,11.0
-0.520944533000791,-2.954423259036624,12.0,10.0
-0.34729635533386066,-1.969615506024416,11.0,10.0
-0.34729635533386066,-1.969615506024416,11.0,10.0
-1.0260604299770062,-2.8190778623577253,11.0,10.0
-1.9283628290596178,-2.298133329356934,10.0,9.0
-1.2855752193730785,-1.532088886237956,10.0,9.0
-1.2855752193730785,-1.532088886237956,10.0,9.0
-1.2855752193730785,-1.532088886237956,9.0,9.0
-2.571150438746157,-3.064177772475912,9.0,9.0
-2.571150438746157,-3.064177772475912,12.0,10.0
-3.4641016151377544,-2.0000000000000004,14.0,10.0
-3.0,-1.8369701987210297e-16,15.0,9.0
-2.0,-1.2246467991473532e-16,17.0,9.0
-4.898587196589413e-16,4.0,18.0,9.0
-3.7587704831436337,1.3680805733026749,19.0,9.0
-2.0521208599540133,5.63815572471545,19.0,9.0
-5.908846518073248,-1.0418890660015825,21.0,10.0
-4.330127018922194,2.499999999999999,20.0,9.0
8.660254037844384,5.000000000000004,18.0,13.0
10.0,1.8369701987210296e-15,15.0,13.0
8.0,1.4695761589768238e-15,15.0,13.0
2.5711504387461583,-3.064177772475911,14.0,12.0
-0.520944533000791,-2.954423259036624,13.0,12.0
0.0,0.0,12.0,11.0
1.5000000000000013,-2.598076211353315,12.0,11.0
0.5209445330007911,-2.954423259036624,12.0,11.0
0.3472963553338608,-1.969615506024416,12.0,11.0
2.9544232590366244,-0.5209445330007899,12.0,11.0
1.9696155060244163,-0.34729635533385994,12.0,11.0
0.0,0.0,12.0,11.0
0.0,-2.0,12.0,11.0
0.0,-2.0,10.0,10.0
0.0,-2.0,10.0,10.0
-3.2139380484326963,-3.83022221559489,12.0,11.0
-3.83022221559489,-3.2139380484326967,13.0,11.0
-3.4641016151377544,-2.0000000000000004,14.0,11.0
-0.6945927106677211,3.939231012048832,15.0,11.0
-2.4999999999999996,4.330127018922194,17.0,9.0
-4.330127018922194,2.499999999999999,17.0,9.0
-3.856725658119237,4.596266658713867,18.0,9.0
-4.499513267805776,5.362311101832845,18.0,9.0
-6.128355544951824,5.142300877492315,19.0,9.0
-1.0260604299770066,2.819077862357725,19.0,9.0
3.8567256581192373,-4.5962666587138665,16.0,12.0
1.710100716628343,-4.698463103929543,15.0,12.0
1.3680805733026744,-3.7587704831436337,13.0,12.0
0.6840402866513372,-1.8793852415718169,13.0,11.0
-3.7587704831436333,-1.3680805733026753,15.0,11.0
-3.4999999999999996,-6.062177826491071,14.0,11.0
-4.499513267805774,-5.362311101832846,13.0,10.0
-0.520944533000791,-2.954423259036624,13.0,10.0
-0.34729635533386066,-1.969615506024416,13.0,10.0
1.3680805733026746,3.7587704831436337,14.0,10.0
9.797174393178826e-16,-4.0,12.0,10.0
-1.3680805733026749,-3.7587704831436337,12.0,10.0
-3.4641016151377544,-2.0000000000000004,12.0,10.0
-3.4641016151377544,-2.0000000000000004,11.0,10.0
-1.3680805733026749,-3.7587704831436337,12.0,11.0
-1.9283628290596178,-2.298133329356934,14.0,11.0
-2.571150438746157,-3.064177772475912,15.0,11.0
-5.908846518073248,-1.0418890660015825,16.0,11.0
-5.362311101832846,4.499513267805775,17.0,10.0
-1.9101299543362331,10.832885283134289,17.0,12.0
-1.5628335990023725,8.863269777109872,15.0,12.0
-3.7622215765823577,10.336618828644992,18.0,11.0
-7.794228634059948,4.499999999999998,19.0,10.0
-7.713451316238474,9.192533317427735,18.0,9.0
-6.894399988070802,5.785088487178855,17.0,9.0
-4.596266658713868,3.8567256581192364,14.0,11.0
-1.4999999999999998,2.598076211353316,13.0,11.0
-3.939231012048832,0.6945927106677212,14.0,10.0
-2.4999999999999996,4.330127018922194,14.0,10.0
-2.298133329356934,1.9283628290596182,13.0,10.0
-2.298133329356934,1.9283628290596182,13.0,10.0
0.0,0.0,12.0,10.0
-2.4999999999999996,4.330127018922194,12.0,10.0
-0.9999999999999999,1.7320508075688774,10.0,9.0
0.0,0.0,11.0,10.0
0.0,0.0,11.0,10.0
-1.0260604299770062,-2.8190778623577253,11.0,10.0
-2.598076211353316,-1.5000000000000004,11.0,10.0
-2.598076211353316,-1.5000000000000004,12.0,11.0
-1.7320508075688772,-1.0000000000000002,13.0,11.0
-5.196152422706632,-3.000000000000001,16.0,9.0
-3.07818128993102,8.457233587073175,13.0,11.0
-8.572527594031472e-16,7.0,13.0,12.0
-7.347880794884119e-16,6.0,16.0,12.0
-4.788282006559364,13.155696691002717,17.0,11.0
-6.999999999999999,12.124355652982143,15.0,10.0
-5.999999999999999,10.392304845413264,16.0,9.0
-6.427876096865395,7.660444431189779,17.0,10.0
-7.878462024097664,1.3891854213354424,17.0,10.0
-7.517540966287267,2.7361611466053497,16.0,9.0
-3.939231012048832,0.6945927106677212,15.0,9.0
-2.4999999999999996,-4.330127018922194,11.0,9.0
-3.83022221559489,-3.2139380484326967,12.0,9.0
-3.83022221559489,-3.2139380484326967,12.0,9.0
-3.4641016151377544,-2.0000000000000004,12.0,10.0
-2.571150438746157,-3.064177772475912,11.0,10.0
-1.9283628290596178,-2.298133329356934,11.0,10.0
-1.2855752193730785,-1.532088886237956,11.0,10.0
-3.064177772475912,-2.5711504387461575,10.0,9.0
9.797174393178826e-16,-4.0,9.0,9.0
-3.4641016151377544,-2.0000000000000004,9.0,9.0
1.0000000000000009,-1.7320508075688767,9.0,8.0
-3.7587704831436333,-1.3680805733026753,13.0,10.0
-2.954423259036624,0.5209445330007909,15.0,9.0
-4.499513267805776,5.362311101832845,16.0,9.0
-5.142300877492316,6.128355544951823,17.0,7.0
-6.5778483455013586,2.394141003279681,18.0,8.0
-6.128355544951824,5.142300877492315,18.0,7.0
-7.517540966287267,2.7361611466053497,18.0,10.0
-5.638155724715451,2.0521208599540124,19.0,8.0
-4.698463103929543,1.7101007166283435,18.0,9.0
-6.5778483455013586,2.394141003279681,19.0,8.0
-5.638155724715451,2.0521208599540124,19.0,8.0
5.908846518073249,-1.0418890660015798,15.0,11.0
1.0260604299770058,-2.8190778623577253,12.0,11.0
1.0260604299770058,-2.8190778623577253,12.0,11.0
0.6840402866513372,-1.8793852415718169,12.0,10.0
-3.2139380484326963,-3.83022221559489,13.0,10.0
-1.2855752193730785,-1.532088886237956,13.0,10.0
-3.2139380484326963,-3.83022221559489,12.0,10.0
-2.298133329356934,-1.9283628290596182,13.0,9.0
-2.598076211353316,-1.5000000000000004,12.0,9.0
1.0260604299770058,-2.8190778623577253,11.0,9.0
0.6840402866513372,-1.8793852415718169,11.0,9.0
0.6840402866513372,-1.8793852415718169,10.0,9.0
-6.5778483455013586,-2.3941410032796817,11.0,10.0
-5.196152422706632,-3.000000000000001,12.0,10.0
-6.06217782649107,-3.500000000000001,13.0,10.0
-5.638155724715451,2.0521208599540124,14.0,9.0
-9.192533317427737,7.713451316238473,16.0,9.0
-5.0,-3.061616997868383e-16,16.0,9.0
-5.196152422706632,2.999999999999999,17.0,9.0
-7.517540966287267,2.7361611466053497,18.0,8.0
-10.0,-6.123233995736766e-16,18.0,8.0
-7.517540966287267,2.7361611466053497,20.0,9.0
-5.499999999999999,9.526279441628827,19.0,7.0
-1.7364817766693028,9.84807753012208,18.0,7.0
-1.3471114790620886e-15,11.0,17.0,7.0
-4.596266658713868,3.8567256581192364,15.0,8.0
-3.064177772475912,-2.5711504387461575,12.0,8.0
-4.596266658713868,-3.8567256581192364,11.0,8.0
-3.8567256581192355,-4.596266658713868,10.0,8.0
-4.898587196589413e-16,4.0,10.0,7.0
0.6945927106677215,-3.939231012048832,8.0,7.0
0.0,0.0,8.0,7.0
0.0,-2.0,7.0,7.0
0.0,-2.0,7.0,6.0
0.0,-2.0,7.0,7.0
0.0,-2.0,5.0,5.0
-4.0,-2.4492935982947064e-16,7.0,7.0
-6.5778483455013586,-2.3941410032796817,10.0,8.0
-3.939231012048832,-0.6945927106677217,12.0,9.0
-4.330127018922193,-2.5000000000000004,14.0,8.0
-1.7320508075688772,-1.0000000000000002,16.0,8.0
-2.394141003279681,-6.5778483455013586,16.0,9.0
-6.5778483455013586,2.394141003279681,18.0,9.0
-4.92403876506104,0.8682408883346515,19.0,10.0
-5.908846518073248,-1.0418890660015825,18.0,10.0
-6.0,-3.6739403974420594e-16,18.0,9.0
-5.908846518073248,-1.0418890660015825,18.0,9.0
3.4641016151377535,2.0000000000000018,17.0,10.0
3.8567256581192355,4.596266658713868,16.0,10.0
3.7587704831436333,-1.368080573302676,14.0,9.0
-2.954423259036624,0.5209445330007909,14.0,9.0
2.500000000000002,-4.330127018922192,12.0,9.0
0.5209445330007911,-2.954423259036624,11.0,9.0
0.3472963553338608,-1.969615506024416,11.0,9.0
0.6945927106677215,-3.939231012048832,10.0,9.0
0.3472963553338608,-1.969615506024416,10.0,9.0
1.3680805733026746,3.7587704831436337,11.0,11.0
0.6840402866513373,1.8793852415718169,11.0,10.0
0.6840402866513373,1.8793852415718169,10.0,9.0
0.6840402866513373,1.8793852415718169,10.0,10.0
0.6840402866513373,1.8793852415718169,11.0,10.0
1.3680805733026746,3.7587704831436337,12.0,11.0
2.9544232590366244,-0.5209445330007899,13.0,11.0
1.9696155060244163,-0.34729635533385994,13.0,10.0
-1.3680805733026755,3.7587704831436333,13.0,11.0
3.0641777724759116,2.571150438746158,22.0,21.0
-1.2246467991473533e-15,10.0,14.0,10.0
3.4202014332566866,9.396926207859085,15.0,9.0
3.8567256581192355,4.596266658713868,16.0,9.0
-3.4999999999999996,-6.062177826491071,15.0,12.0
-4.499513267805774,-5.362311101832846,14.0,11.0
-5.196152422706632,-3.000000000000001,14.0,10.0
-4.596266658713868,-3.8567256581192364,14.0,9.0
-5.362311101832846,-4.499513267805775,12.0,10.0
-4.596266658713868,-3.8567256581192364,12.0,10.0
-3.7587704831436333,-1.3680805733026753,12.0,9.0
-3.064177772475912,-2.5711504387461575,12.0,9.0
-4.330127018922193,-2.5000000000000004,12.0,9.0
-6.06217782649107,-3.500000000000001,11.0,9.0
-1.9999999999999998,-3.464101615137755,11.0,9.0
-5.196152422706632,-3.000000000000001,11.0,9.0
-1.9999999999999998,-3.464101615137755,11.0,9.0
-0.9999999999999999,-1.7320508075688774,12.0,9.0
-0.9999999999999999,-1.7320508075688774,11.0,9.0
-1.2855752193730785,-1.532088886237956,11.0,9.0
-3.2139380484326963,-3.83022221559489,11.0,9.0
-4.698463103929542,-1.7101007166283442,13.0,10.0
-1.8793852415718166,-0.6840402866513376,15.0,10.0
-1.3680805733026755,3.7587704831436333,15.0,10.0
-4.499999999999999,7.794228634059948,17.0,10.0
-2.6047226650039543,14.772116295183121,16.0,9.0
-2.431074487337024,13.787308542170912,17.0,9.0
-8.426488874308758,7.070663706551933,19.0,9.0
-4.999999999999999,8.660254037844387,18.0,10.0
-4.1042417199080266,11.2763114494309,18.0,10.0
-5.638155724715451,2.0521208599540124,17.0,9.0
-3.83022221559489,3.2139380484326967,16.0,9.0
-3.064177772475912,2.5711504387461575,15.0,9.0
-3.7587704831436337,1.3680805733026749,15.0,9.0
9.797174393178826e-16,-4.0,12.0,9.0
-2.954423259036624,0.5209445330007909,13.0,10.0
-4.698463103929542,-1.7101007166283442,12.0,9.0
-1.8793852415718166,-0.6840402866513376,12.0,10.0
-2.598076211353316,-1.5000000000000004,12.0,10.0
-3.4641016151377544,-2.0000000000000004,11.0,10.0
-3.064177772475912,-2.5711504387461575,12.0,10.0
-2.598076211353316,-1.5000000000000004,12.0,10.0
-1.9999999999999998,-3.464101615137755,11.0,10.0
-1.9283628290596178,-2.298133329356934,11.0,9.0
-1.2855752193730785,-1.532088886237956,12.0,10.0
-3.83022221559489,-3.2139380484326967,13.0,10.0
-4.330127018922193,-2.5000000000000004,15.0,10.0
-4.0,-2.4492935982947064e-16,16.0,9.0
-4.499513267805776,5.362311101832845,18.0,10.0
-9.84807753012208,-1.7364817766693041,19.0,10.0
-8.457233587073176,3.0781812899310186,19.0,8.0
-6.893654271085456,-1.2155372436685128,19.0,9.0
-7.517540966287267,2.7361611466053497,18.0,8.0
-6.062177826491071,3.4999999999999987,19.0,8.0
-5.908846518073248,1.0418890660015818,18.0,9.0
-4.499513267805774,-5.362311101832846,16.0,9.0
-3.83022221559489,-3.2139380484326967,15.0,10.0
0.8682408883346524,4.92403876506104,14.0,11.0
0.34729635533386094,1.969615506024416,13.0,11.0
-2.4999999999999996,-4.330127018922194,13.0,11.0
2.500000000000002,-4.330127018922192,11.0,10.0
2.0000000000000018,-3.4641016151377535,11.0,10.0
2.819077862357725,-1.026060429977007,12.0,11.0
1.8793852415718166,-0.684040286651338,12.0,11.0
1.8793852415718166,-0.684040286651338,12.0,11.0
1.8793852415718166,-0.684040286651338,11.0,11.0
2.819077862357725,-1.026060429977007,12.0,11.0
-2.298133329356934,-1.9283628290596182,11.0,11.0
-1.532088886237956,-1.2855752193730787,12.0,11.0
-1.532088886237956,-1.2855752193730787,13.0,11.0
-3.2139380484326963,-3.83022221559489,15.0,11.0
-1.2855752193730785,-1.532088886237956,15.0,10.0
2.9544232590366244,-0.5209445330007899,15.0,11.0
-1.3680805733026749,-3.7587704831436337,15.0,12.0
-0.6840402866513374,-1.8793852415718169,14.0,11.0
-1.2246467991473533e-15,10.0,15.0,11.0
-7.66044443118978,6.427876096865393,15.0,10.0
-1.532088886237956,1.2855752193730787,15.0,10.0
2.954423259036624,0.520944533000791,15.0,9.0
1.969615506024416,0.34729635533386066,14.0,10.0
2.954423259036624,0.520944533000791,14.0,9.0
-2.598076211353316,-1.5000000000000004,14.0,9.0
-3.0,-1.8369701987210297e-16,14.0,9.0
-4.330127018922193,-2.5000000000000004,13.0,9.0
-2.598076211353316,-1.5000000000000004,12.0,10.0
-3.2139380484326963,-3.83022221559489,12.0,10.0
-4.596266658713868,-3.8567256581192364,12.0,10.0
-5.196152422706632,-3.000000000000001,12.0,10.0
-3.064177772475912,-2.5711504387461575,11.0,9.0
-5.63815572471545,-2.052120859954013,11.0,9.0
-3.7587704831436333,-1.3680805733026753,11.0,9.0
-0.520944533000791,-2.954423259036624,10.0,9.0
-3.064177772475912,-2.5711504387461575,12.0,9.0
-3.064177772475912,-2.5711504387461575,14.0,10.0
-5.63815572471545,-2.052120859954013,16.0,9.0
-6.893654271085456,-1.2155372436685128,17.0,10.0
-7.878462024097664,-1.3891854213354433,17.0,10.0
-6.5778483455013586,-2.3941410032796817,19.0,12.0
-5.196152422706632,-3.000000000000001,18.0,11.0
-1.562833599002373,-8.863269777109872,18.0,10.0
-4.330127018922194,2.499999999999999,19.0,10.0
-3.464101615137755,1.9999999999999993,19.0,7.0
2.5000000000000004,4.330127018922193,18.0,9.0
5.908846518073249,-1.0418890660015798,16.0,12.0
0.6945927106677215,-3.939231012048832,14.0,12.0
0.3472963553338608,-1.969615506024416,14.0,11.0
0.5209445330007911,-2.954423259036624,12.0,10.0
3.213938048432698,-3.830222215594889,12.0,10.0
2.0000000000000018,-3.4641016151377535,12.0,10.0
7.347880794884119e-16,-3.0,11.0,11.0
-2.598076211353316,-1.5000000000000004,12.0,11.0
7.347880794884119e-16,-3.0,12.0,11.0
-1.9999999999999998,-3.464101615137755,11.0,10.0
-5.63815572471545,-2.052120859954013,12.0,10.0
-2.571150438746157,-3.064177772475912,11.0,10.0
-1.532088886237956,-1.2855752193730787,11.0,10.0
-3.064177772475912,-2.5711504387461575,12.0,10.0
-2.954423259036624,0.5209445330007909,14.0,11.0
-2.394141003279681,-6.5778483455013586,14.0,10.0
-5.908846518073248,-1.0418890660015825,15.0,10.0
-8.0,-4.898587196589413e-16,17.0,11.0
-4.330127018922193,-2.5000000000000004,18.0,9.0
-8.0,-4.898587196589413e-16,19.0,9.0
-8.0,-4.898587196589413e-16,19.0,9.0
-9.84807753012208,-1.7364817766693041,19.0,7.0
-4.92403876506104,0.8682408883346515,19.0,8.0
-5.0,-3.061616997868383e-16,18.0,9.0
-6.128355544951824,-5.142300877492315,16.0,10.0
-3.83022221559489,-3.2139380484326967,15.0,9.0
-5.362311101832846,-4.499513267805775,14.0,9.0
-3.8567256581192355,-4.596266658713868,12.0,9.0
-2.819077862357725,-1.0260604299770064,11.0,9.0
-1.9283628290596178,-2.298133329356934,10.0,8.0
-5.196152422706632,-3.000000000000001,11.0,9.0
-3.83022221559489,-3.2139380484326967,10.0,8.0
-2.298133329356934,-1.9283628290596182,10.0,9.0
2.8190778623577253,1.0260604299770058,10.0,8.0
1.8793852415718169,0.6840402866513371,8.0,8.0
2.500000000000002,-4.330127018922192,9.0,8.0
0.5209445330007911,-2.954423259036624,7.0,6.0
-3.0,-1.8369701987210297e-16,11.0,7.0
-3.83022221559489,-3.2139380484326967,15.0,5.0
-4.698463103929542,-1.7101007166283442,15.0,4.0
-4.330127018922193,-2.5000000000000004,18.0,4.0
-1.3680805733026749,-3.7587704831436337,18.0,5.0
-1.7101007166283435,-4.698463103929543,21.0,5.0
-3.4999999999999996,-6.062177826491071,21.0,6.0
-5.63815572471545,-2.052120859954013,21.0,7.0
3.0781812899310173,-8.457233587073176,20.0,7.0
1.9283628290596186,-2.2981333293569333,20.0,7.0
7.794228634059947,-4.500000000000001,18.0,12.0
8.457233587073175,-3.078181289931021,16.0,12.0
8.660254037844386,-5.000000000000001,15.0,12.0
5.638155724715451,2.0521208599540115,14.0,12.0
6.06217782649107,-3.500000000000001,14.0,12.0
3.0,5.51091059616309e-16,13.0,12.0
3.0,5.51091059616309e-16,14.0,12.0
3.0,5.51091059616309e-16,13.0,11.0
-6.5778483455013586,2.394141003279681,13.0,11.0
-1.8793852415718169,0.6840402866513374,12.0,10.0
-1.8793852415718169,0.6840402866513374,12.0,11.0
-1.8793852415718169,0.6840402866513374,12.0,11.0
-1.8793852415718169,0.6840402866513374,11.0,11.0
-3.4641016151377544,-2.0000000000000004,11.0,10.0
-4.596266658713868,-3.8567256581192364,12.0,11.0
-1.4999999999999998,-2.598076211353316,14.0,10.0
9.797174393178826e-16,-4.0,17.0,11.0
-1.7101007166283435,-4.698463103929543,18.0,10.0
0.0,0.0,19.0,10.0
0.0,0.0,18.0,11.0
6.893654271085457,-1.2155372436685097,19.0,12.0
11.2763114494309,-4.104241719908028,19.0,11.0
12.802500789158707,-2.2574263096700897,19.0,12.0
9.0,1.6532731788489267e-15,18.0,11.0
5.000000000000001,8.660254037844386,17.0,12.0
8.356238925925014,-9.958577760546712,14.0,12.0
2.500000000000002,-4.330127018922192,12.0,10.0
4.924038765061041,-0.8682408883346499,14.0,10.0
1.9283628290596178,2.298133329356934,14.0,10.0
2.954423259036624,0.520944533000791,14.0,10.0
1.969615506024416,0.34729635533386066,10.0,10.0
1.969615506024416,0.34729635533386066,10.0,10.0
7.347880794884119e-16,-3.0,10.0,10.0
0.0,0.0,12.0,10.0
1.5000000000000013,-2.598076211353315,10.0,9.0
1.0000000000000009,-1.7320508075688767,9.0,9.0
0.0,0.0,9.0,8.0
0.0,0.0,8.0,8.0
9.797174393178826e-16,-4.0,10.0,9.0
-3.7587704831436333,-1.3680805733026753,14.0,11.0
-6.06217782649107,-3.500000000000001,16.0,11.0
-4.999999999999999,-8.660254037844387,17.0,9.0
0.6945927106677215,-3.939231012048832,19.0,8.0
-9.396926207859085,3.420201433256687,20.0,7.0
-4.698463103929543,1.7101007166283435,20.0,7.0
-2.736161146605351,7.5175409662872665,20.0,9.0
-3.9999999999999996,6.92820323027551,19.0,9.0
-4.698463103929543,1.7101007166283435,20.0,9.0
4.499513267805777,-5.362311101832844,18.0,12.0
1.3680805733026746,3.7587704831436337,17.0,12.0
2.0000000000000018,-3.4641016151377535,14.0,13.0
1.0000000000000009,-1.7320508075688767,13.0,12.0
1.0000000000000009,-1.7320508075688767,12.0,11.0
1.0000000000000009,-1.7320508075688767,12.0,11.0
1.0260604299770058,-2.8190778623577253,13.0,10.0
-1.9283628290596178,-2.298133329356934,12.0,11.0
-3.064177772475912,-2.5711504387461575,12.0,10.0
-1.3680805733026749,-3.7587704831436337,11.0,10.0
-3.064177772475912,-2.5711504387461575,10.0,9.0
-1.532088886237956,-1.2855752193730787,11.0,9.0
-4.0,-2.4492935982947064e-16,11.0,9.0
-4.698463103929542,-1.7101007166283442,11.0,9.0
-5.196152422706632,-3.000000000000001,12.0,10.0
-3.83022221559489,-3.2139380484326967,13.0,10.0
-2.9999999999999996,-5.196152422706632,14.0,11.0
-4.330127018922193,-2.5000000000000004,15.0,10.0
-5.785088487178854,-6.894399988070802,16.0,10.0
-5.908846518073248,1.0418890660015818,17.0,9.0
-4.499513267805776,5.362311101832845,18.0,10.0
-7.878462024097664,1.3891854213354424,17.0,10.0
-5.499999999999999,9.526279441628827,17.0,11.0
-7.66044443118978,6.427876096865393,18.0,9.0
-6.92820323027551,3.9999999999999987,17.0,8.0
-6.894399988070802,5.785088487178855,16.0,8.0
-5.7850884871788555,6.894399988070801,14.0,8.0
-4.499513267805776,5.362311101832845,14.0,8.0
-3.856725658119237,4.596266658713867,14.0,9.0
-5.638155724715451,2.0521208599540124,14.0,8.0
-3.7587704831436337,1.3680805733026749,13.0,9.0
-3.7587704831436333,-1.3680805733026753,13.0,9.0
-3.83022221559489,-3.2139380484326967,12.0,9.0
-5.63815572471545,-2.052120859954013,12.0,9.0
-1.8793852415718166,-0.6840402866513376,11.0,9.0
-1.3680805733026749,-3.7587704831436337,10.0,8.0
-1.0260604299770062,-2.8190778623577253,11.0,9.0
7.347880794884119e-16,-3.0,11.0,9.0
4.898587196589413e-16,-2.0,11.0,9.0
4.898587196589413e-16,-2.0,15.0,10.0
-2.083778132003163,11.817693036146496,15.0,7.0
-3.7622215765823577,10.336618828644992,16.0,7.0
-6.999999999999999,12.124355652982143,16.0,8.0
-7.499999999999999,12.99038105676658,17.0,8.0
-4.446261863233696,12.216004070216808,17.0,9.0
-1.5628335990023725,8.863269777109872,17.0,8.0
-2.9999999999999996,5.196152422706632,18.0,7.0
-4.1042417199080266,11.2763114494309,17.0,8.0
-1.2246467991473533e-15,10.0,16.0,9.0
-6.92820323027551,3.9999999999999987,16.0,8.0
-6.427876096865395,7.660444431189779,14.0,8.0
-5.196152422706632,2.999999999999999,14.0,8.0
-3.2139380484326976,3.8302222155948895,14.0,8.0
-1.285575219373079,1.5320888862379558,14.0,8.0
-0.520944533000791,-2.954423259036624,11.0,9.0
-1.4999999999999998,-2.598076211353316,10.0,9.0
-0.9999999999999999,-1.7320508075688774,9.0,8.0
-0.9999999999999999,-1.7320508075688774,10.0,9.0
-0.9999999999999999,-1.7320508075688774,9.0,8.0
2.0000000000000018,-3.4641016151377535,10.0,9.0
-1.3680805733026749,-3.7587704831436337,11.0,9.0
2.0000000000000018,-3.4641016151377535,10.0,8.0
-3.7587704831436333,-1.3680805733026753,12.0,9.0
-3.939231012048832,-0.6945927106677217,14.0,8.0
-0.6945927106677213,-3.939231012048832,15.0,10.0
-3.9999999999999996,6.92820323027551,18.0,9.0
-2.431074487337024,13.787308542170912,18.0,9.0
-2.083778132003163,11.817693036146496,18.0,9.0
-8.660254037844387,4.999999999999998,19.0,9.0
-7.713451316238474,9.192533317427735,18.0,9.0
-4.499513267805776,5.362311101832845,18.0,8.0
-3.856725658119237,4.596266658713867,18.0,8.0
-1.3680805733026749,-3.7587704831436337,17.0,8.0
1.0260604299770058,-2.8190778623577253,16.0,9.0
-1.0260604299770062,-2.8190778623577253,14.0,10.0
3.4641016151377535,2.0000000000000018,13.0,10.0
1.7320508075688767,1.0000000000000009,12.0,9.0
1.7320508075688767,1.0000000000000009,13.0,9.0
7.347880794884119e-16,-3.0,12.0,9.0
-0.520944533000791,-2.954423259036624,12.0,10.0
-0.34729635533386066,-1.969615506024416,12.0,10.0
-0.34729635533386066,-1.969615506024416,11.0,10.0
-2.954423259036624,-0.5209445330007912,11.0,10.0
-3.7587704831436337,1.3680805733026749,11.0,10.0
-3.7587704831436337,1.3680805733026749,10.0,8.0
-3.2139380484326963,-3.83022221559489,10.0,9.0
1.0260604299770058,-2.8190778623577253,11.0,9.0
-2.598076211353316,-1.5000000000000004,12.0,10.0
-4.698463103929542,-1.7101007166283442,15.0,9.0
-4.330127018922194,2.499999999999999,16.0,10.0
-9.797174393178826e-16,8.0,16.0,10.0
-2.083778132003163,11.817693036146496,17.0,10.0
-2.083778132003163,11.817693036146496,17.0,9.0
-2.083778132003163,11.817693036146496,17.0,9.0
-1.5628335990023725,8.863269777109872,17.0,9.0
2.3941410032796804,-6.5778483455013586,16.0,11.0
2.3941410032796804,-6.5778483455013586,14.0,11.0
3.0641777724759125,-2.571150438746157,15.0,11.0
-1.7101007166283444,4.698463103929542,16.0,9.0
-1.9999999999999998,-3.464101615137755,14.0,10.0
-0.9999999999999999,-1.7320508075688774,12.0,10.0
0.6945927106677215,-3.939231012048832,12.0,9.0
-1.3680805733026749,-3.7587704831436337,11.0,9.0
-2.8190778623577253,1.0260604299770062,13.0,9.0
-2.571150438746157,-3.064177772475912,11.0,9.0
-1.2855752193730785,-1.532088886237956,11.0,9.0
-1.2855752193730785,-1.532088886237956,10.0,9.0
-1.2855752193730785,-1.532088886237956,11.0,9.0
-1.2855752193730785,-1.532088886237956,11.0,10.0
-3.4641016151377544,-2.0000000000000004,11.0,9.0
-1.7320508075688772,-1.0000000000000002,13.0,10.0
0.5209445330007911,-2.954423259036624,13.0,10.0
-1.3680805733026749,-3.7587704831436337,14.0,10.0
