dir_sin,dir_cos,intensidad_kt,temperatura,rocio
0.0,1.0,0.0,5.0,5.0
-0.8660254037844385,-0.5000000000000004,4.0,5.0,5.0
-0.8660254037844385,-0.5000000000000004,2.0,9.0,9.0
-2.4492935982947064e-16,1.0,4.0,14.0,11.0
-2.4492935982947064e-16,1.0,2.0,16.0,8.0
0.8660254037844387,-0.4999999999999998,9.0,19.0,7.0
0.8660254037844387,-0.4999999999999998,11.0,20.0,8.0
0.766044443118978,-0.6427876096865394,9.0,19.0,8.0
0.9396926207859084,-0.3420201433256687,10.0,20.0,7.0
0.8660254037844387,-0.4999999999999998,13.0,19.0,7.0
0.49999999999999994,-0.8660254037844387,10.0,20.0,10.0
0.49999999999999994,-0.8660254037844387,12.0,20.0,7.0
-0.6427876096865393,-0.766044443118978,5.0,17.0,10.0
-2.4492935982947064e-16,1.0,4.0,14.0,10.0
-0.1736481776669304,0.984807753012208,5.0,13.0,9.0
-0.1736481776669304,0.984807753012208,2.0,12.0,9.0
-0.1736481776669304,0.984807753012208,2.0,10.0,9.0
-0.1736481776669304,0.984807753012208,2.0,9.0,8.0
0.49999999999999994,0.8660254037844387,5.0,10.0,9.0
0.49999999999999994,0.8660254037844387,2.0,8.0,7.0
0.49999999999999994,0.8660254037844387,2.0,8.0,7.0
